4701@s.s@Webb Simpson@s.s@10@s.s@Golf@s.s@324202@s.s@Webb Simpson
4775@s.s@Thomas Pieters@s.s@10@s.s@Golf@s.s@324232@s.s@Thomas Pieters
4697@s.s@Tiger Woods@s.s@10@s.s@Golf@s.s@324187@s.s@Tiger Woods
4756@s.s@Scottie Scheffler@s.s@10@s.s@Golf@s.s@324223@s.s@Scottie Scheffler
4700@s.s@Tommy Fleetwood@s.s@10@s.s@Golf@s.s@324198@s.s@Tommy Fleetwood
4705@s.s@Tony Finau@s.s@10@s.s@Golf@s.s@324203@s.s@Tony Finau
4724@s.s@Tyrrell Hatton@s.s@10@s.s@Golf@s.s@324211@s.s@Tyrrell Hatton
4709@s.s@Shane Lowry@s.s@10@s.s@Golf@s.s@324214@s.s@Shane Lowry
4731@s.s@Sergio Garcia@s.s@10@s.s@Golf@s.s@324216@s.s@Sergio Garcia
4725@s.s@Sungjae Im@s.s@10@s.s@Golf@s.s@324200@s.s@Sungjae Im
4712@s.s@Rickie Fowler@s.s@10@s.s@Golf@s.s@324199@s.s@Rickie Fowler
4692@s.s@Rory McIlroy@s.s@10@s.s@Golf@s.s@324185@s.s@Rory McIlroy
4761@s.s@Ryan Palmer@s.s@10@s.s@Golf@s.s@324236@s.s@Ryan Palmer
4732@s.s@Rafa Cabrera Bello@s.s@10@s.s@Golf@s.s@324227@s.s@Rafael Cabrera Bello
4708@s.s@Louis Oosthuizen@s.s@10@s.s@Golf@s.s@324208@s.s@Louis Oosthuizen
4718@s.s@Marc Leishman@s.s@10@s.s@Golf@s.s@324209@s.s@Marc Leishman
4714@s.s@Matt Kuchar@s.s@10@s.s@Golf@s.s@324206@s.s@Matt Kuchar
4715@s.s@Matthew Fitzpatrick@s.s@10@s.s@Golf@s.s@324218@s.s@Matthew Fitzpatrick
4720@s.s@Kevin Kisner@s.s@10@s.s@Golf@s.s@324224@s.s@Kevin Kisner
4753@s.s@Lee Westwood@s.s@10@s.s@Golf@s.s@324215@s.s@Lee Westwood
4793@s.s@J.B. Holmes@s.s@10@s.s@Golf@s.s@324219@s.s@J.B. Holmes
4730@s.s@Jason Day@s.s@10@s.s@Golf@s.s@324207@s.s@Jason Day
4693@s.s@Jon Rahm@s.s@10@s.s@Golf@s.s@324186@s.s@Jon Rahm
4733@s.s@Jordan Spieth@s.s@10@s.s@Golf@s.s@324196@s.s@Jordan Spieth
4699@s.s@Justin Rose@s.s@10@s.s@Golf@s.s@324204@s.s@Justin Rose
4694@s.s@Justin Thomas@s.s@10@s.s@Golf@s.s@324188@s.s@Justin Thomas
4738@s.s@Erik van Rooyen@s.s@10@s.s@Golf@s.s@324235@s.s@Erik van Rooyen
8004@s.s@Europe@s.s@10@s.s@Golf@s.s@324183@s.s@Europe
4923@s.s@Charl Schwartzel@s.s@10@s.s@Golf@s.s@324228@s.s@Charl Schwartzel
4710@s.s@Francesco Molinari@s.s@10@s.s@Golf@s.s@324222@s.s@Francesco Molinari
4704@s.s@Gary Woodland@s.s@10@s.s@Golf@s.s@324212@s.s@Gary Woodland
4790@s.s@Graeme McDowell@s.s@10@s.s@Golf@s.s@324237@s.s@Graeme McDowell
4743@s.s@Collin Morikawa@s.s@10@s.s@Golf@s.s@324213@s.s@Collin Morikawa
4719@s.s@Danny Willett@s.s@10@s.s@Golf@s.s@324233@s.s@Danny Willett
4695@s.s@Dustin Johnson@s.s@10@s.s@Golf@s.s@324189@s.s@Dustin Johnson
4713@s.s@Bernd Wiesberger@s.s@10@s.s@Golf@s.s@324234@s.s@Bernd Wiesberger
4737@s.s@Brandt Snedeker@s.s@10@s.s@Golf@s.s@324217@s.s@Brandt Snedeker
4763@s.s@Branden Grace@s.s@10@s.s@Golf@s.s@324225@s.s@Branden Grace
4691@s.s@Brooks Koepka@s.s@10@s.s@Golf@s.s@324190@s.s@Brooks Koepka
4742@s.s@Bubba Watson@s.s@10@s.s@Golf@s.s@324201@s.s@Bubba Watson
4706@s.s@Bryson DeChambeau@s.s@10@s.s@Golf@s.s@324194@s.s@Bryson DeChambeau
4765@s.s@Cameron Champ@s.s@10@s.s@Golf@s.s@324230@s.s@Cameron Champ
4721@s.s@Cameron Smith@s.s@10@s.s@Golf@s.s@324221@s.s@Cameron Smith
4739@s.s@Adam Hadwin@s.s@10@s.s@Golf@s.s@324238@s.s@Adam Hadwin
4729@s.s@Abraham Ancer@s.s@10@s.s@Golf@s.s@324229@s.s@Abraham Ancer
4703@s.s@Adam Scott@s.s@10@s.s@Golf@s.s@324191@s.s@Adam Scott
4772@s.s@Alex Noren@s.s@10@s.s@Golf@s.s@324239@s.s@Alex Noren
4808@s.s@Thomas Detry@s.s@10@s.s@Golf@s.s@324305@s.s@Thomas Detry
4789@s.s@Thorbjorn Olesen@s.s@10@s.s@Golf@s.s@324287@s.s@Thorbjorn Olesen
4749@s.s@Tom Lewis@s.s@10@s.s@Golf@s.s@324284@s.s@Tom Lewis
4794@s.s@Juan Sebastian Munoz@s.s@10@s.s@Golf@s.s@324303@s.s@Sebastian Munoz
4750@s.s@Shaun Norris@s.s@10@s.s@Golf@s.s@324297@s.s@Shaun Norris
4797@s.s@Siwoo Kim@s.s@10@s.s@Golf@s.s@324272@s.s@Si Woo Kim
4732@s.s@Rafa Cabrera Bello@s.s@10@s.s@Golf@s.s@324304@s.s@Rafa Cabrera Bello
4879@s.s@Rasmus Hojgaard@s.s@10@s.s@Golf@s.s@324316@s.s@Rasmus Hojgaard
4755@s.s@Robert MacIntyre@s.s@10@s.s@Golf@s.s@324257@s.s@Robert MacIntyre
4806@s.s@Romain Langasque@s.s@10@s.s@Golf@s.s@324311@s.s@Romain Langasque
4928@s.s@Ross Fisher@s.s@10@s.s@Golf@s.s@324261@s.s@Ross Fisher
4803@s.s@Russell Knox@s.s@10@s.s@Golf@s.s@324286@s.s@Russell Knox
4843@s.s@Ryan Fox@s.s@10@s.s@Golf@s.s@324294@s.s@Ryan Fox
4801@s.s@Scott Piercy@s.s@10@s.s@Golf@s.s@324275@s.s@Scott Piercy
4909@s.s@Min Woo Lee@s.s@10@s.s@Golf@s.s@324308@s.s@Min Woo Lee
4758@s.s@Mike Lorenzo-Vera@s.s@10@s.s@Golf@s.s@324293@s.s@Mike Lorenzo Vera
4776@s.s@Lucas Bjerregaard@s.s@10@s.s@Golf@s.s@324268@s.s@Lucas Bjerregaard
4840@s.s@Luke List@s.s@10@s.s@Golf@s.s@324279@s.s@Luke List
4762@s.s@Lucas Glover@s.s@10@s.s@Golf@s.s@324253@s.s@Lucas Glover
5123@s.s@Luke Donald@s.s@10@s.s@Golf@s.s@324295@s.s@Luke Donald
5165@s.s@Marcus Armitage@s.s@10@s.s@Golf@s.s@324299@s.s@Marcus Armitage
4771@s.s@Marcus Kinhult@s.s@10@s.s@Golf@s.s@324307@s.s@Marcus Kinhult
4817@s.s@Martin Kaymer@s.s@10@s.s@Golf@s.s@324252@s.s@Martin Kaymer
4792@s.s@Matthew Wolff@s.s@10@s.s@Golf@s.s@324242@s.s@Matthew Wolff
4722@s.s@Matt Wallace@s.s@10@s.s@Golf@s.s@324246@s.s@Matt Wallace
4770@s.s@Matthias Schwab@s.s@10@s.s@Golf@s.s@324292@s.s@Matthias Schwab
4812@s.s@Max Homa@s.s@10@s.s@Golf@s.s@324250@s.s@Max Homa
5098@s.s@Kevin Chappell@s.s@10@s.s@Golf@s.s@324265@s.s@Kevin Chappell
4791@s.s@Keith Mitchell@s.s@10@s.s@Golf@s.s@324285@s.s@Keith Mitchell
4740@s.s@Keegan Bradley@s.s@10@s.s@Golf@s.s@324244@s.s@Keegan Bradley
4816@s.s@Kevin Streelman@s.s@10@s.s@Golf@s.s@324301@s.s@Kevin Streelman
4717@s.s@Kevin Na@s.s@10@s.s@Golf@s.s@324276@s.s@Kevin Na
4805@s.s@Kiradech Aphibarnrat@s.s@10@s.s@Golf@s.s@324283@s.s@Kiradech Aphibarnrat
4783@s.s@Lanto Griffin@s.s@10@s.s@Golf@s.s@324302@s.s@Lanto Griffin
4766@s.s@Kurt Kitayama@s.s@10@s.s@Golf@s.s@324306@s.s@Kurt Kitayama
4811@s.s@Kyle Stanley@s.s@10@s.s@Golf@s.s@324270@s.s@Kyle Stanley
5072@s.s@Jack Singh Brar@s.s@10@s.s@Golf@s.s@324298@s.s@Jack Singh Brar
4728@s.s@Jazz Janewattananond@s.s@10@s.s@Golf@s.s@324256@s.s@Jazz Janewattananond
4754@s.s@Jason Kokrak@s.s@10@s.s@Golf@s.s@324254@s.s@Jason Kokrak
4751@s.s@Jim Furyk@s.s@10@s.s@Golf@s.s@324264@s.s@Jim Furyk
4798@s.s@Jorge Campillo@s.s@10@s.s@Golf@s.s@324290@s.s@Jorge Campillo
4768@s.s@Justin Harding@s.s@10@s.s@Golf@s.s@324266@s.s@Justin Harding
4837@s.s@Jordan L Smith@s.s@10@s.s@Golf@s.s@324312@s.s@Jordan Smith
4802@s.s@Guido Migliozzi@s.s@10@s.s@Golf@s.s@324313@s.s@Guido Migliozzi
4759@s.s@Haotong Li@s.s@10@s.s@Golf@s.s@324247@s.s@Haotong Li
4747@s.s@Charles Howell III@s.s@10@s.s@Golf@s.s@324255@s.s@Charles Howell III
4856@s.s@Charley Hoffman@s.s@10@s.s@Golf@s.s@324258@s.s@Charley Hoffman
4727@s.s@Chez Reavie@s.s@10@s.s@Golf@s.s@324277@s.s@Chez Reavie
4780@s.s@Christiaan Bezuidenhout@s.s@10@s.s@Golf@s.s@324240@s.s@Christiaan Bezuidenhout
4746@s.s@Corey Conners@s.s@10@s.s@Golf@s.s@324248@s.s@Corey Conners
4745@s.s@Eddie Pepperell@s.s@10@s.s@Golf@s.s@324269@s.s@Eddie Pepperell
4800@s.s@Emiliano Grillo@s.s@10@s.s@Golf@s.s@324262@s.s@Emiliano Grillo
4885@s.s@Beau Hossler@s.s@10@s.s@Golf@s.s@324291@s.s@Beau Hossler
4726@s.s@Billy Horschel@s.s@10@s.s@Golf@s.s@324245@s.s@Billy Horschel
4748@s.s@Brendon Todd@s.s@10@s.s@Golf@s.s@324251@s.s@Brendon Todd
4760@s.s@C.T. Pan@s.s@10@s.s@Golf@s.s@324288@s.s@C.T. Pan
5012@s.s@Callum Shinkwin@s.s@10@s.s@Golf@s.s@324289@s.s@Callum Shinkwin
4807@s.s@Calum Hill@s.s@10@s.s@Golf@s.s@324317@s.s@Calum Hill
4734@s.s@Byeong Hun An@s.s@10@s.s@Golf@s.s@324274@s.s@Byeong-Hun An
4810@s.s@Aaron Wise@s.s@10@s.s@Golf@s.s@324260@s.s@Aaron Wise
4809@s.s@Adri Arnaus@s.s@10@s.s@Golf@s.s@324309@s.s@Adri Arnaus
4741@s.s@Andrew Putnam@s.s@10@s.s@Golf@s.s@324282@s.s@Andrew Putnam
4767@s.s@Andrea Pavan@s.s@10@s.s@Golf@s.s@324314@s.s@Andrea Pavan
4930@s.s@Andrew Landry@s.s@10@s.s@Golf@s.s@324300@s.s@Andrew Landry
4772@s.s@Alex Noren@s.s@10@s.s@Golf@s.s@324281@s.s@Alexander Noren
4705@s.s@Tony Finau@s.s@10@s.s@Golf@s.s@324368@s.s@The Players Championship R 1 - Tony Finau
4831@s.s@Troy Merritt@s.s@10@s.s@Golf@s.s@324359@s.s@Troy Merritt
4693@s.s@Jon Rahm@s.s@10@s.s@Golf@s.s@324393@s.s@Rahm
4886@s.s@Ryan Armour@s.s@10@s.s@Golf@s.s@324378@s.s@Ryan Armour
4795@s.s@Ryan Moore@s.s@10@s.s@Golf@s.s@324369@s.s@Ryan Moore
5028@s.s@Scott Brown@s.s@10@s.s@Golf@s.s@324366@s.s@Scott Brown
4743@s.s@Collin Morikawa@s.s@10@s.s@Golf@s.s@324386@s.s@Morikawa
4877@s.s@Mark Hubbard@s.s@10@s.s@Golf@s.s@324374@s.s@Mark Hubbard
4983@s.s@Matt Every@s.s@10@s.s@Golf@s.s@324364@s.s@Matt Every
4787@s.s@Matt Jones@s.s@10@s.s@Golf@s.s@324391@s.s@Matt Jones
4822@s.s@Kevin Tway@s.s@10@s.s@Golf@s.s@324389@s.s@Kevin Tway
4818@s.s@Harold Varner III@s.s@10@s.s@Golf@s.s@324396@s.s@Harold Varner III
4725@s.s@Sungjae Im@s.s@10@s.s@Golf@s.s@324375@s.s@Im
4715@s.s@Matthew Fitzpatrick@s.s@10@s.s@Golf@s.s@324387@s.s@Fitzpatrick - The Players Championship
4842@s.s@Daniel Berger@s.s@10@s.s@Golf@s.s@324362@s.s@Daniel Berger
4782@s.s@Danny Lee@s.s@10@s.s@Golf@s.s@324370@s.s@Danny Lee
4796@s.s@Dylan Frittelli@s.s@10@s.s@Golf@s.s@324382@s.s@Dylan Frittelli
4842@s.s@Daniel Berger@s.s@10@s.s@Golf@s.s@324397@s.s@Berger
4863@s.s@Brian Gay@s.s@10@s.s@Golf@s.s@324365@s.s@Brian Gay
4825@s.s@Brian Stuard@s.s@10@s.s@Golf@s.s@324363@s.s@Brian Stuard
4903@s.s@Brice Garnett@s.s@10@s.s@Golf@s.s@324377@s.s@Brice Garnett
4876@s.s@Bronson Burgoon@s.s@10@s.s@Golf@s.s@324373@s.s@Bronson Burgoon
4908@s.s@Cameron Tringale@s.s@10@s.s@Golf@s.s@324367@s.s@Cameron Tringale
4696@s.s@Patrick Cantlay@s.s@10@s.s@Golf@s.s@324376@s.s@Cantlay - The Players Championship
4920@s.s@Adam Schenk@s.s@10@s.s@Golf@s.s@324392@s.s@Adam Schenk
4724@s.s@Tyrrell Hatton@s.s@10@s.s@Golf@s.s@324449@s.s@The Players Championship R 1 - Tyrrell Hatton
4905@s.s@Tom Hoge@s.s@10@s.s@Golf@s.s@324432@s.s@Tom Hoge
4848@s.s@Tyler Duncan@s.s@10@s.s@Golf@s.s@324448@s.s@Tyler Duncan
4900@s.s@Sepp Straka@s.s@10@s.s@Golf@s.s@324406@s.s@Sepp Straka
4701@s.s@Webb Simpson@s.s@10@s.s@Golf@s.s@324401@s.s@Simpson
4716@s.s@Henrik Stenson@s.s@10@s.s@Golf@s.s@324422@s.s@Stenson - The Players Championship
4774@s.s@Rory Sabbatini@s.s@10@s.s@Golf@s.s@324405@s.s@Rory Sabbatini
4922@s.s@Russell Henley@s.s@10@s.s@Golf@s.s@324435@s.s@Russell Henley
4913@s.s@Sam Burns@s.s@10@s.s@Golf@s.s@324424@s.s@Sam Burns
4698@s.s@Xander Schauffele@s.s@10@s.s@Golf@s.s@324433@s.s@Schauffele
4699@s.s@Justin Rose@s.s@10@s.s@Golf@s.s@324439@s.s@Rose - The Players Championship
5057@s.s@Patrick Rodgers@s.s@10@s.s@Golf@s.s@324423@s.s@Patrick Rodgers
4944@s.s@Peter Malnati@s.s@10@s.s@Golf@s.s@324453@s.s@Peter Malnati
4962@s.s@Mackenzie Hughes@s.s@10@s.s@Golf@s.s@324429@s.s@Mackenzie Hughes
5039@s.s@Martin Laird@s.s@10@s.s@Golf@s.s@324441@s.s@Martin Laird
4711@s.s@Hideki Matsuyama@s.s@10@s.s@Golf@s.s@324402@s.s@Matsuyama - The Players Championship
4714@s.s@Matt Kuchar@s.s@10@s.s@Golf@s.s@324457@s.s@Kuchar
4718@s.s@Marc Leishman@s.s@10@s.s@Golf@s.s@324416@s.s@Leishman
4691@s.s@Brooks Koepka@s.s@10@s.s@Golf@s.s@324420@s.s@Koepka - The Players Championship
4999@s.s@Kyounghoon Lee@s.s@10@s.s@Golf@s.s@324403@s.s@Kyoung-Hoon Lee
4955@s.s@Jason Dufner@s.s@10@s.s@Golf@s.s@324455@s.s@Jason Dufner
4989@s.s@J.J Spaun@s.s@10@s.s@Golf@s.s@324436@s.s@J.J. Spaun
4757@s.s@JT Poston@s.s@10@s.s@Golf@s.s@324418@s.s@J.T. Poston
4700@s.s@Tommy Fleetwood@s.s@10@s.s@Golf@s.s@324427@s.s@Fleetwood
4705@s.s@Tony Finau@s.s@10@s.s@Golf@s.s@324438@s.s@Finau
4712@s.s@Rickie Fowler@s.s@10@s.s@Golf@s.s@324419@s.s@Fowler
4724@s.s@Tyrrell Hatton@s.s@10@s.s@Golf@s.s@324417@s.s@Hatton - The Players Championship
4875@s.s@Harris English@s.s@10@s.s@Golf@s.s@324425@s.s@Harris English
4726@s.s@Billy Horschel@s.s@10@s.s@Golf@s.s@324446@s.s@Horschel
4731@s.s@Sergio Garcia@s.s@10@s.s@Golf@s.s@324421@s.s@Garcia
4784@s.s@Viktor Hovland@s.s@10@s.s@Golf@s.s@324447@s.s@Hovland - The Players Championship
4871@s.s@Chesson Hadley@s.s@10@s.s@Golf@s.s@324431@s.s@Chesson Hadley
4836@s.s@Denny McCarthy@s.s@10@s.s@Golf@s.s@324437@s.s@Denny McCarthy
4813@s.s@Brian Harman@s.s@10@s.s@Golf@s.s@324404@s.s@Brian Harman
4872@s.s@Bud Cauley@s.s@10@s.s@Golf@s.s@324454@s.s@Bud Cauley
4833@s.s@Carlos Ortiz@s.s@10@s.s@Golf@s.s@324452@s.s@Carlos Ortiz
4804@s.s@Adam Long@s.s@10@s.s@Golf@s.s@324430@s.s@Adam Long
4729@s.s@Abraham Ancer@s.s@10@s.s@Golf@s.s@324410@s.s@Ancer - The Players Championship
4948@s.s@Sam Ryder@s.s@10@s.s@Golf@s.s@324464@s.s@Sam Ryder
4957@s.s@Scott Stallings@s.s@10@s.s@Golf@s.s@324460@s.s@Scott Stallings
4881@s.s@Nick Watney@s.s@10@s.s@Golf@s.s@324463@s.s@Nick Watney
4894@s.s@Michael Thompson@s.s@10@s.s@Golf@s.s@324461@s.s@Michael Thompson
4707@s.s@Paul Casey@s.s@10@s.s@Golf@s.s@324458@s.s@Casey - The Players Championship
4937@s.s@Chris Stroud@s.s@10@s.s@Golf@s.s@324466@s.s@Chris Stroud
4706@s.s@Bryson DeChambeau@s.s@10@s.s@Golf@s.s@324468@s.s@DeChambeau
4946@s.s@Aaron Baddeley@s.s@10@s.s@Golf@s.s@324459@s.s@Aaron Baddeley
5092@s.s@Udayan Mane@s.s@10@s.s@Golf@s.s@324603@s.s@Udayan Mane
5247@s.s@Karandeep Kochhar@s.s@10@s.s@Golf@s.s@324608@s.s@Karandeep Kochhar
5067@s.s@Chikkarangappa S@s.s@10@s.s@Golf@s.s@324602@s.s@Chikkarangappa S.
5121@s.s@Aman Raj@s.s@10@s.s@Golf@s.s@324606@s.s@Aman Raj
10631@s.s@Houston Roughnecks@s.s@11@s.s@American Football@s.s@324735@s.s@HOU Roughnecks
7976@s.s@Baltimore Ravens@s.s@11@s.s@American Football@s.s@324800@s.s@BAL Ravens
10633@s.s@Dallas Renegades@s.s@11@s.s@American Football@s.s@324733@s.s@DAL Renegades
7981@s.s@Indianapolis Colts@s.s@11@s.s@American Football@s.s@324807@s.s@IND Colts
7984@s.s@Denver Broncos@s.s@11@s.s@American Football@s.s@324810@s.s@DEN Broncos
7993@s.s@Detroit Lions@s.s@11@s.s@American Football@s.s@324829@s.s@DET Lions
7980@s.s@Houston Texans@s.s@11@s.s@American Football@s.s@324806@s.s@HOU Texans
7994@s.s@Green Bay Packers@s.s@11@s.s@American Football@s.s@324817@s.s@GB Packers
10635@s.s@BC@s.s@11@s.s@American Football@s.s@324836@s.s@BC Lions
7988@s.s@Dallas Cowboys@s.s@11@s.s@American Football@s.s@324820@s.s@DAL Cowboys
8000@s.s@Arizona Cardinals@s.s@11@s.s@American Football@s.s@324828@s.s@ARZ Cardinals
7996@s.s@Atlanta Falcons@s.s@11@s.s@American Football@s.s@324823@s.s@ATL Falcons
7972@s.s@Buffalo Bills@s.s@11@s.s@American Football@s.s@324804@s.s@BUF Bills
10636@s.s@Calgary@s.s@11@s.s@American Football@s.s@324833@s.s@CAL Stampeders
7997@s.s@Carolina Panthers@s.s@11@s.s@American Football@s.s@324825@s.s@CAR Panthers
7992@s.s@Chicago Bears@s.s@11@s.s@American Football@s.s@324824@s.s@CHI Bears
7977@s.s@Cincinnati Bengals@s.s@11@s.s@American Football@s.s@324813@s.s@CIN Bengals
7978@s.s@Cleveland Browns@s.s@11@s.s@American Football@s.s@324805@s.s@CLE Browns
5777@s.s@Ceará@s.s@1@s.s@Football@s.s@327657@s.s@Ceara
14076@s.s@EC Sao Jose@s.s@1@s.s@Football@s.s@327892@s.s@Sao Jose PA
17751@s.s@La Serena@s.s@1@s.s@Football@s.s@328154@s.s@La Serena
5778@s.s@Cruzeiro@s.s@1@s.s@Football@s.s@327889@s.s@Cruzeiro
14098@s.s@CRB@s.s@1@s.s@Football@s.s@327890@s.s@CRB
14083@s.s@Afogados da Ingazeira@s.s@1@s.s@Football@s.s@327803@s.s@Afogados da Ingazeira FC
14119@s.s@Ponte Preta@s.s@1@s.s@Football@s.s@327802@s.s@Ponte Preta
