412@s.s@Braga@s.s@1@s.s@Football@s.s@594@s.s@Braga
481@s.s@Reilly Opelka@s.s@6@s.s@Tennis@s.s@3718@s.s@Reilly Opelka
482@s.s@Alex De Minaur@s.s@6@s.s@Tennis@s.s@3719@s.s@Alex De Minaur
1627@s.s@Scarlets@s.s@4@s.s@Rugby Union@s.s@3720@s.s@Llanelli Scarlets
1626@s.s@Edinburgh@s.s@4@s.s@Rugby Union@s.s@3721@s.s@Edinburgh Rugby
1630@s.s@Cardiff Blues@s.s@4@s.s@Rugby Union@s.s@3722@s.s@Cardiff Blues
1622@s.s@Cheetahs@s.s@4@s.s@Rugby Union@s.s@3723@s.s@Cheetahs
1624@s.s@Zebre@s.s@4@s.s@Rugby Union@s.s@3724@s.s@Zebre
1632@s.s@Southern Kings@s.s@4@s.s@Rugby Union@s.s@3726@s.s@Southern Kings
1651@s.s@Crusaders@s.s@4@s.s@Rugby Union@s.s@3727@s.s@Crusaders
1653@s.s@Chiefs@s.s@4@s.s@Rugby Union@s.s@3728@s.s@Chiefs
1652@s.s@Hurricanes@s.s@4@s.s@Rugby Union@s.s@3729@s.s@Hurricanes
1656@s.s@Jaguares@s.s@4@s.s@Rugby Union@s.s@3730@s.s@Jaguares
1660@s.s@Lions@s.s@4@s.s@Rugby Union@s.s@3731@s.s@Lions
1654@s.s@Highlanders@s.s@4@s.s@Rugby Union@s.s@3732@s.s@Highlanders
1655@s.s@Blues@s.s@4@s.s@Rugby Union@s.s@3733@s.s@Blues
1647@s.s@Brumbies@s.s@4@s.s@Rugby Union@s.s@3734@s.s@Brumbies
1649@s.s@Waratahs@s.s@4@s.s@Rugby Union@s.s@3735@s.s@Waratahs
1648@s.s@Rebels@s.s@4@s.s@Rugby Union@s.s@3736@s.s@Melbourne Rebels
1610@s.s@Sale Sharks@s.s@4@s.s@Rugby Union@s.s@3737@s.s@Sharks
1659@s.s@Stormers@s.s@4@s.s@Rugby Union@s.s@3738@s.s@Stormers
1657@s.s@Bulls@s.s@4@s.s@Rugby Union@s.s@3739@s.s@Bulls
1650@s.s@Reds@s.s@4@s.s@Rugby Union@s.s@3740@s.s@Reds
7475@s.s@Sunwolves@s.s@4@s.s@Rugby Union@s.s@3741@s.s@Sunwolves
1750@s.s@Hyeon Chung@s.s@6@s.s@Tennis@s.s@3742@s.s@Hyeon Chung
1706@s.s@Jannik Sinner@s.s@6@s.s@Tennis@s.s@3743@s.s@Jannik Sinner
436@s.s@Alexander Bublik@s.s@6@s.s@Tennis@s.s@3744@s.s@Alexander Bublik
457@s.s@Diego Schwartzman@s.s@6@s.s@Tennis@s.s@3746@s.s@Diego Schwartzman
493@s.s@Fernando Verdasco@s.s@6@s.s@Tennis@s.s@3747@s.s@Fernando Verdasco
454@s.s@Jeremy Chardy@s.s@6@s.s@Tennis@s.s@3748@s.s@Jeremy Chardy
1707@s.s@Steve Johnson@s.s@6@s.s@Tennis@s.s@3749@s.s@Steve Johnson
479@s.s@Cameron Norrie@s.s@6@s.s@Tennis@s.s@3750@s.s@Cameron Norrie
1695@s.s@Márton Fucsovics@s.s@6@s.s@Tennis@s.s@3751@s.s@Marton Fucsovics
1701@s.s@Marco Cecchinato@s.s@6@s.s@Tennis@s.s@3752@s.s@Marco Cecchinato
1703@s.s@Philipp Kohlschreiber@s.s@6@s.s@Tennis@s.s@3753@s.s@Philipp Kohlschreiber
440@s.s@Nikoloz Basilashvili@s.s@6@s.s@Tennis@s.s@3754@s.s@Nikoloz Basilashvili
444@s.s@Dusan Lajovic@s.s@6@s.s@Tennis@s.s@3755@s.s@Dusan Lajovic
472@s.s@Casper Ruud@s.s@6@s.s@Tennis@s.s@3756@s.s@Casper Ruud
445@s.s@Gilles Simon@s.s@6@s.s@Tennis@s.s@3757@s.s@Gilles Simon
471@s.s@Pablo Cuevas@s.s@6@s.s@Tennis@s.s@3758@s.s@Pablo Cuevas
1601@s.s@England@s.s@4@s.s@Rugby Union@s.s@3759@s.s@England
1603@s.s@Ireland@s.s@4@s.s@Rugby Union@s.s@3760@s.s@Ireland
1606@s.s@Wales@s.s@4@s.s@Rugby Union@s.s@3761@s.s@Wales
1602@s.s@France@s.s@4@s.s@Rugby Union@s.s@3762@s.s@France
1605@s.s@Scotland@s.s@4@s.s@Rugby Union@s.s@3763@s.s@Scotland
1604@s.s@Italy@s.s@4@s.s@Rugby Union@s.s@3764@s.s@Italy
7205@s.s@Toulon@s.s@4@s.s@Rugby Union@s.s@3766@s.s@Toulon
7214@s.s@Castres@s.s@4@s.s@Rugby Union@s.s@3767@s.s@Castres
7215@s.s@Stade Francais@s.s@4@s.s@Rugby Union@s.s@3768@s.s@Stade Francais
7203@s.s@Bordeaux Bègles@s.s@4@s.s@Rugby Union@s.s@3769@s.s@Bordeaux-Begles
7212@s.s@Pau@s.s@4@s.s@Rugby Union@s.s@3770@s.s@Pau
7216@s.s@Agen@s.s@4@s.s@Rugby Union@s.s@3771@s.s@Agen
7211@s.s@Brive@s.s@4@s.s@Rugby Union@s.s@3772@s.s@Brive
7213@s.s@Bayonne@s.s@4@s.s@Rugby Union@s.s@3773@s.s@Bayonne
1672@s.s@Warriors@s.s@5@s.s@Rugby League@s.s@3774@s.s@New Zealand Warriors
1617@s.s@Leicester Tigers@s.s@4@s.s@Rugby Union@s.s@3775@s.s@Leicester Tigers
1615@s.s@Wasps@s.s@4@s.s@Rugby Union@s.s@3776@s.s@Wasps
1611@s.s@Bristol Bears@s.s@4@s.s@Rugby Union@s.s@3777@s.s@Bristol Bears
1616@s.s@London Irish@s.s@4@s.s@Rugby Union@s.s@3778@s.s@London Irish
1613@s.s@Worcester Warriors@s.s@4@s.s@Rugby Union@s.s@3779@s.s@Worcester Warriors
1664@s.s@New Zealand@s.s@4@s.s@Rugby Union@s.s@3780@s.s@New Zealand
1661@s.s@South Africa@s.s@4@s.s@Rugby Union@s.s@3781@s.s@South Africa
1663@s.s@Australia@s.s@4@s.s@Rugby Union@s.s@3782@s.s@Australia
1662@s.s@Argentina@s.s@4@s.s@Rugby Union@s.s@3783@s.s@Argentina
7298@s.s@Japan@s.s@4@s.s@Rugby Union@s.s@3784@s.s@Japan
7273@s.s@Fiji@s.s@4@s.s@Rugby Union@s.s@3785@s.s@Fiji
7388@s.s@Tonga@s.s@4@s.s@Rugby Union@s.s@3786@s.s@Tonga
7396@s.s@United States of America@s.s@4@s.s@Rugby Union@s.s@3787@s.s@USA
7277@s.s@Georgia@s.s@4@s.s@Rugby Union@s.s@3788@s.s@Georgia
7404@s.s@Samoa@s.s@4@s.s@Rugby Union@s.s@3789@s.s@Samoa
7397@s.s@Uruguay@s.s@4@s.s@Rugby Union@s.s@3790@s.s@Uruguay
7338@s.s@Namibia@s.s@4@s.s@Rugby Union@s.s@3791@s.s@Namibia
5547@s.s@Dinamo Bucureşti@s.s@1@s.s@Football@s.s@3796@s.s@Dinamo Bucarest
5387@s.s@Auxerre@s.s@1@s.s@Football@s.s@3797@s.s@Auxerre
5384@s.s@Sochaux@s.s@1@s.s@Football@s.s@3798@s.s@Sochaux
5391@s.s@Châteauroux@s.s@1@s.s@Football@s.s@3799@s.s@Chateauroux
5393@s.s@Niort@s.s@1@s.s@Football@s.s@3800@s.s@Niort
5386@s.s@Grenoble@s.s@1@s.s@Football@s.s@3801@s.s@Grenoble
5388@s.s@Chambly@s.s@1@s.s@Football@s.s@3802@s.s@FC Chambly
5376@s.s@Lorient@s.s@1@s.s@Football@s.s@3803@s.s@Lorient
5382@s.s@Nancy@s.s@1@s.s@Football@s.s@3804@s.s@Nancy
5394@s.s@Paris FC@s.s@1@s.s@Football@s.s@3805@s.s@Paris FC
5389@s.s@Rodez@s.s@1@s.s@Football@s.s@3806@s.s@Rodez
5390@s.s@Caen@s.s@1@s.s@Football@s.s@3807@s.s@Caen
5379@s.s@Ajaccio@s.s@1@s.s@Football@s.s@3808@s.s@Ajaccio
5395@s.s@Orléans@s.s@1@s.s@Football@s.s@3809@s.s@Orleans
5383@s.s@Valenciennes@s.s@1@s.s@Football@s.s@3871@s.s@Valenciennes
5392@s.s@Le Mans@s.s@1@s.s@Football@s.s@3872@s.s@Le Mans
5381@s.s@Le Havre@s.s@1@s.s@Football@s.s@3873@s.s@Le Havre
5378@s.s@Troyes@s.s@1@s.s@Football@s.s@3874@s.s@Troyes
227@s.s@Boavista Porto@s.s@1@s.s@Football@s.s@2415@s.s@Boavista
5713@s.s@Portsmouth FC@s.s@1@s.s@Football@s.s@2416@s.s@Portsmouth
5667@s.s@Colchester United@s.s@1@s.s@Football@s.s@2417@s.s@Colchester
2919@s.s@Elise Mertens@s.s@6@s.s@Tennis@s.s@3892@s.s@Elise Mertens
2936@s.s@Garbiñe Muguruza@s.s@6@s.s@Tennis@s.s@3893@s.s@Garbine Muguruza
3003@s.s@Heather Watson@s.s@6@s.s@Tennis@s.s@3894@s.s@Heather Watson
2909@s.s@Belinda Bencic@s.s@6@s.s@Tennis@s.s@3903@s.s@Belinda Bencic
2929@s.s@Danielle Collins@s.s@6@s.s@Tennis@s.s@3904@s.s@Danielle Rose Collins
221@s.s@Sporting CP@s.s@1@s.s@Football@s.s@3949@s.s@Sporting Lisbon
5442@s.s@Sydney@s.s@1@s.s@Football@s.s@3958@s.s@Sydney FC
5607@s.s@Racing Avellaneda@s.s@1@s.s@Football@s.s@3983@s.s@Racing Club
5766@s.s@Athletico Paranaense@s.s@1@s.s@Football@s.s@3984@s.s@Atl Paranaense
414@s.s@Steaua București@s.s@1@s.s@Football@s.s@4033@s.s@FC Steaua Bucharest
1697@s.s@Corentin Moutet@s.s@6@s.s@Tennis@s.s@4069@s.s@Corentin Moutet
287@s.s@Real Oviedo Vetusta@s.s@1@s.s@Football@s.s@4117@s.s@Real Oviedo II
272@s.s@AD Alcorcón@s.s@1@s.s@Football@s.s@1363@s.s@Alcorcon
273@s.s@Racing Santander@s.s@1@s.s@Football@s.s@1362@s.s@Santander
264@s.s@Málaga CF@s.s@1@s.s@Football@s.s@1361@s.s@Malaga
297@s.s@Las Rozas@s.s@1@s.s@Football@s.s@4118@s.s@Las Rozas
283@s.s@Getafe B@s.s@1@s.s@Football@s.s@4119@s.s@Getafe II
289@s.s@UD Melilla@s.s@1@s.s@Football@s.s@4120@s.s@Melilla
284@s.s@Celta Vigo B@s.s@1@s.s@Football@s.s@4121@s.s@Celta Vigo II
298@s.s@Marino Luanco@s.s@1@s.s@Football@s.s@4122@s.s@Marino De Luanco
280@s.s@R. Madrid Castilla@s.s@1@s.s@Football@s.s@4123@s.s@Real Madrid II
286@s.s@Atlético Baleares@s.s@1@s.s@Football@s.s@4124@s.s@Atletico Baleares
1083@s.s@Mauritius@s.s@1@s.s@Football@s.s@4127@s.s@Mauritius
981@s.s@Burundi@s.s@1@s.s@Football@s.s@4128@s.s@Burundi
288@s.s@Pontevedra @s.s@1@s.s@Football@s.s@4129@s.s@Pontevedra
417@s.s@St Patrick´s Athletic@s.s@1@s.s@Football@s.s@4146@s.s@Saint Patricks
5545@s.s@Botoşani@s.s@1@s.s@Football@s.s@4150@s.s@Botosani
269@s.s@Real Oviedo@s.s@1@s.s@Football@s.s@1360@s.s@Oviedo
262@s.s@UD Almería@s.s@1@s.s@Football@s.s@1359@s.s@Almeria
5788@s.s@Maritzburg United@s.s@1@s.s@Football@s.s@4189@s.s@Maritzburg United
5795@s.s@AmaZulu@s.s@1@s.s@Football@s.s@4190@s.s@AmaZulu
5792@s.s@Stellenbosch@s.s@1@s.s@Football@s.s@4191@s.s@Stellenbosch FC
5793@s.s@Baroka@s.s@1@s.s@Football@s.s@4192@s.s@Baroka
5796@s.s@Black Leopards@s.s@1@s.s@Football@s.s@4193@s.s@Black Leopards
5782@s.s@Kaizer Chiefs@s.s@1@s.s@Football@s.s@4194@s.s@Kaizer Chiefs
5794@s.s@Cape Town City@s.s@1@s.s@Football@s.s@4195@s.s@Cape Town City
5789@s.s@Highlands Park@s.s@1@s.s@Football@s.s@4196@s.s@Highlands Park
5784@s.s@SuperSport United@s.s@1@s.s@Football@s.s@4197@s.s@SuperSport United
5797@s.s@Polokwane City@s.s@1@s.s@Football@s.s@4198@s.s@Polokwane City
5790@s.s@Golden Arrows@s.s@1@s.s@Football@s.s@4199@s.s@Lamontville Golden Arrows
5791@s.s@Chippa United@s.s@1@s.s@Football@s.s@4200@s.s@Chippa United
1594@s.s@Phoenix Suns@s.s@2@s.s@Basketball@s.s@1164@s.s@Phoenix Suns
1574@s.s@Chicago Bulls@s.s@2@s.s@Basketball@s.s@1163@s.s@Chicago Bulls
1585@s.s@Miami Heat@s.s@2@s.s@Basketball@s.s@1162@s.s@Miami Heat
1573@s.s@Charlotte Hornets@s.s@2@s.s@Basketball@s.s@1161@s.s@Charlotte Hornets
1587@s.s@Minnesota Timberwolves@s.s@2@s.s@Basketball@s.s@1160@s.s@Minnesota Timberwolves
1584@s.s@Memphis Grizzlies@s.s@2@s.s@Basketball@s.s@1159@s.s@Memphis Grizzlies
1600@s.s@Washington Wizards@s.s@2@s.s@Basketball@s.s@1158@s.s@Washington Wizards
1596@s.s@Sacramento Kings@s.s@2@s.s@Basketball@s.s@1157@s.s@Sacramento Kings
1592@s.s@Orlando Magic@s.s@2@s.s@Basketball@s.s@1156@s.s@Orlando Magic
1571@s.s@Atlanta Hawks@s.s@2@s.s@Basketball@s.s@1155@s.s@Atlanta Hawks
1597@s.s@San Antonio Spurs@s.s@2@s.s@Basketball@s.s@1154@s.s@San Antonio Spurs
1581@s.s@Indiana Pacers@s.s@2@s.s@Basketball@s.s@1153@s.s@Indiana Pacers
1589@s.s@New Orleans Pelicans@s.s@2@s.s@Basketball@s.s@1152@s.s@New Orleans Pelicans
5693@s.s@Macclesfield Town@s.s@1@s.s@Football@s.s@2418@s.s@Macclesfield
5502@s.s@Annan Athletic@s.s@1@s.s@Football@s.s@2419@s.s@Annan Athletic
291@s.s@UP Langreo@s.s@1@s.s@Football@s.s@4116@s.s@UP Langreo
1590@s.s@New York Knicks@s.s@2@s.s@Basketball@s.s@1151@s.s@NY Knicks
1576@s.s@Dallas Mavericks@s.s@2@s.s@Basketball@s.s@1150@s.s@Dallas Mavericks
1595@s.s@Portland Trail Blazers@s.s@2@s.s@Basketball@s.s@1149@s.s@Portland Trail Blazers
1572@s.s@Boston Celtics@s.s@2@s.s@Basketball@s.s@1147@s.s@Boston Celtics
1588@s.s@Brooklyn Nets@s.s@2@s.s@Basketball@s.s@1145@s.s@Brooklyn Nets
1599@s.s@Utah Jazz@s.s@2@s.s@Basketball@s.s@1143@s.s@Utah Jazz
1591@s.s@Oklahoma City Thunder@s.s@2@s.s@Basketball@s.s@1142@s.s@Oklahoma City Thunder
507@s.s@Jamie Murray@s.s@6@s.s@Tennis@s.s@4485@s.s@J. Murray 
514@s.s@Neal Skupski@s.s@6@s.s@Tennis@s.s@4486@s.s@ N. Skupski
506@s.s@Ivan Dodig@s.s@6@s.s@Tennis@s.s@4488@s.s@Dodig 
2620@s.s@Filip Polasek@s.s@6@s.s@Tennis@s.s@4489@s.s@ Polasek
2627@s.s@Rajeev Ram@s.s@6@s.s@Tennis@s.s@4491@s.s@Ram 
2626@s.s@Joe Salisbury@s.s@6@s.s@Tennis@s.s@4492@s.s@ Salisbury
3580@s.s@Montserrat González@s.s@6@s.s@Tennis@s.s@4494@s.s@M. Gonzalez 
1577@s.s@Denver Nuggets@s.s@2@s.s@Basketball@s.s@1140@s.s@Denver Nuggets
2631@s.s@Fabrice Martin@s.s@6@s.s@Tennis@s.s@4495@s.s@ F. Martin
1927@s.s@John Patrick Smith@s.s@6@s.s@Tennis@s.s@4496@s.s@John-Patrick Smith
1721@s.s@Alexei Popyrin@s.s@6@s.s@Tennis@s.s@4497@s.s@Alexei Popyrin
487@s.s@Ivo Karlovic@s.s@6@s.s@Tennis@s.s@4498@s.s@Ivo Karlovic
1760@s.s@Vasek Pospisil@s.s@6@s.s@Tennis@s.s@4499@s.s@Vasek Pospisil
1713@s.s@Soonwoo Kwon@s.s@6@s.s@Tennis@s.s@4501@s.s@Soon Woo Kwon
486@s.s@Radu Albot@s.s@6@s.s@Tennis@s.s@4502@s.s@Radu Albot
467@s.s@Miomir Kecmanovic@s.s@6@s.s@Tennis@s.s@4503@s.s@Miomir Kecmanovic
1710@s.s@Andreas Seppi@s.s@6@s.s@Tennis@s.s@4504@s.s@Andreas Seppi
451@s.s@Roberto Carballes Baena@s.s@6@s.s@Tennis@s.s@4505@s.s@Roberto Carballes Baena
1738@s.s@Christopher O´Connell@s.s@6@s.s@Tennis@s.s@4507@s.s@Christopher O´Connell
1693@s.s@Pierre Hugues Herbert@s.s@6@s.s@Tennis@s.s@4508@s.s@Pierre-Hugues Herbert
438@s.s@Lorenzo Sonego@s.s@6@s.s@Tennis@s.s@4509@s.s@Lorenzo Sonego
1775@s.s@Cedrik Marcel Stebe@s.s@6@s.s@Tennis@s.s@4510@s.s@Cedrik-Marcel Stebe
1699@s.s@Hugo Dellien@s.s@6@s.s@Tennis@s.s@4511@s.s@Hugo Dellien
1725@s.s@Leonardo Mayer@s.s@6@s.s@Tennis@s.s@4512@s.s@Leonardo Mayer
503@s.s@Christian Garín@s.s@6@s.s@Tennis@s.s@4513@s.s@Christian Garin
1704@s.s@Stefano Travaglia@s.s@6@s.s@Tennis@s.s@4514@s.s@Stefano Travaglia
1720@s.s@Salvatore Caruso@s.s@6@s.s@Tennis@s.s@4515@s.s@Salvatore Caruso
1717@s.s@Damir Džumhur@s.s@6@s.s@Tennis@s.s@4516@s.s@Damir Dzumhur
1754@s.s@Mackenzie McDonald@s.s@6@s.s@Tennis@s.s@4517@s.s@Mackenzie McDonald
450@s.s@Juan Ignacio Londero@s.s@6@s.s@Tennis@s.s@4518@s.s@Juan Ignacio Londero
437@s.s@Adrian Mannarino@s.s@6@s.s@Tennis@s.s@4519@s.s@Adrian Mannarino
1783@s.s@Andrew Harris@s.s@6@s.s@Tennis@s.s@4520@s.s@Andrew Harris
1582@s.s@Los Angeles Clippers@s.s@2@s.s@Basketball@s.s@1137@s.s@LA Clippers
1718@s.s@Yasutaka Uchiyama@s.s@6@s.s@Tennis@s.s@4521@s.s@Yasutaka Uchiyama
1702@s.s@Mikael Ymer@s.s@6@s.s@Tennis@s.s@4522@s.s@Mikael Ymer
1719@s.s@James Duckworth@s.s@6@s.s@Tennis@s.s@4523@s.s@James Duckworth
