180;Football;1073007;Mattersburg to Score in both halves;0
180;Football;1073006;Total Goals by Rheindorf Altach;0
180;Football;1073005;Rheindorf Altach to win both halves;0
180;Football;1073004;Mattersburg to win both halves;0
180;Football;1073003;Mattersburg to win at least one half;0
180;Football;1073002;Rheindorf Altach To Score - 1st Half;0
180;Football;1073001;Total Goals by Mattersburg;0
180;Football;1073000;Rheindorf Altach to win at least one half;0
180;Football;1072999;Rheindorf Altach to Score in both halves;0
180;Football;1072998;Total Goals by Admira Odd/Even;0
180;Football;1072997;Total Goals by Austria Wien Odd/Even;0
180;Football;1072996;Admira To Score - 1st Half;0
180;Football;1072995;Austria Wien to Score in both halves;0
180;Football;1072994;Admira to win both halves;0
180;Football;1072993;Austria Wien to win both halves;0
180;Football;1072992;Admira to Score in both halves;0
180;Football;1072991;Austria Wien to win at least one half;0
180;Football;1072990;Admira to win at least one half;0
180;Football;1072989;Austria Wien to win to nil;0
180;Football;1072988;Austria Wien to win and both teams to score;0
180;Football;1072987;Admira to win and both teams to score;0
180;Football;1072986;Total Goals by Austria Wien;0
180;Football;1072984;Total Goals by Admira;0
180;Football;1072983;Austria Wien To Score - 1st Half;0
180;Football;1072982;Total Goals by Brøndby IF Odd/Even;0
180;Football;1072981;Total Goals by SønderjyskE Odd/Even;0
180;Football;1072980;SønderjyskE to win to nil;0
180;Football;1072979;Brøndby IF to Score in both halves;0
180;Football;1072978;Brøndby IF to win both halves;0
180;Football;1072977;Brøndby IF to win at least one half;0
180;Football;1072976;SønderjyskE To Score - 1st Half;0
180;Football;1072975;Brøndby IF To Score - 1st Half;0
180;Football;1072974;Brøndby IF to win after being a goal behind;0
180;Football;1072973;SønderjyskE to win and both teams to score;0
180;Football;1072972;SønderjyskE to Score in both halves;0
180;Football;1072971;SønderjyskE to win at least one half;0
180;Football;1072970;SønderjyskE to score first and win the match;0
180;Football;1072969;Brøndby IF to win to nil;0
180;Football;1072968;Total Goals by SønderjyskE;0
180;Football;1072967;SønderjyskE to win after being a goal behind;0
180;Football;1072966;Brøndby IF to score first and win the match;0
180;Football;1072965;Brøndby IF to win and both teams to score;0
180;Football;1072964;SønderjyskE to win both halves;0
180;Football;1072963;Total Goals by Brøndby IF;0
180;Football;1072962;Odense BK to score first and win the match;0
180;Football;1072961;Odense BK to Score in both halves;0
180;Football;1072960;Odense BK to win after being a goal behind;0
180;Football;1072959;Odense BK to win to nil;0
180;Football;1072958;Total Goals by Odense BK;0
180;Football;1072957;Odense BK to win both halves;0
180;Football;1072956;Odense BK to win and both teams to score;0
180;Football;1072955;Odense BK to win at least one half;0
180;Football;1072954;Odense BK To Score - 1st Half;0
180;Football;1072953;Total Goals by Odense BK Odd/Even;0
180;Football;1072952;Lyngby to score first and win the match;0
180;Football;1072951;FC Copenhagen To Score - 1st Half;0
180;Football;1072950;Lyngby to win and both teams to score;0
180;Football;1072949;Lyngby to win to nil;0
180;Football;1072948;FC Copenhagen to win at least one half;0
180;Football;1072947;FC Copenhagen to score first and win the match;0
180;Football;1072946;Total Goals by Lyngby Odd/Even;0
180;Football;1072945;Total Goals by FC Copenhagen Odd/Even;0
180;Football;1072944;FC Copenhagen to win and both teams to score;0
180;Football;1072943;Lyngby to win at least one half;0
180;Football;1072942;Lyngby to Score in both halves;0
180;Football;1072941;Lyngby To Score - 1st Half;0
180;Football;1072940;FC Copenhagen to win both halves;0
180;Football;1072939;Lyngby to win both halves;0
180;Football;1072938;FC Copenhagen to Score in both halves;0
180;Football;1072937;Total Goals by FC Copenhagen;0
180;Football;1072936;FC Copenhagen to win to nil;0
180;Football;1072935;Total Goals by Lyngby;0
180;Football;1072934;FC Copenhagen to win after being a goal behind;0
180;Football;1072933;FC Midtjylland to win and both teams to score;0
180;Football;1072932;FC Midtjylland to win to nil;0
180;Football;1072931;AC Horsens to win and both teams to score;0
180;Football;1072930;FC Midtjylland To Score - 1st Half;0
180;Football;1072929;Total Goals by AC Horsens Odd/Even;0
180;Football;1072928;FC Midtjylland to win at least one half;0
180;Football;1072927;FC Midtjylland to score first and win the match;0
180;Football;1072926;AC Horsens to win both halves;0
180;Football;1072925;Total Goals by AC Horsens;0
180;Football;1072924;FC Midtjylland to win both halves;0
180;Football;1072923;FC Midtjylland to Score in both halves;0
180;Football;1072922;Total Goals by FC Midtjylland Odd/Even;0
180;Football;1072921;AC Horsens to win to nil;0
180;Football;1072920;FC Midtjylland to win after being a goal behind;0
180;Football;1072919;AC Horsens to Score in both halves;0
180;Football;1072918;AC Horsens To Score - 1st Half;0
180;Football;1072917;AC Horsens to win at least one half;0
180;Football;1072916;AC Horsens to score first and win the match;0
180;Football;1072915;Total Goals by FC Midtjylland;0
180;Football;1072914;Hobro to Score in both halves;0
180;Football;1072913;Hobro to win at least one half;0
180;Football;1072912;Hobro To Score - 1st Half;0
180;Football;1072911;Hobro to win to nil;0
180;Football;1072910;Total Goals by Hobro Odd/Even;0
180;Football;1072909;Hobro to win both halves;0
180;Football;1072908;Hobro to win and both teams to score;0
180;Football;1072907;Hobro to score first and win the match;0
180;Football;1072906;Total Goals by Hobro;0
180;Football;1072905;Korona Kielce to win and both teams to score;0
180;Football;1072904;Wisła Płock to win at least one half;0
180;Football;1072903;Total Goals by Wisła Płock;0
180;Football;1072902;Total Goals by Korona Kielce Odd/Even;0
180;Football;1072901;Total Goals by Wisła Płock Odd/Even;0
180;Football;1072900;Wisła Płock to win and both teams to score;0
180;Football;1072899;Korona Kielce To Score - 1st Half;0
180;Football;1072898;Korona Kielce to Score in both halves;0
180;Football;1072897;Wisła Płock to win both halves;0
180;Football;1072985;Admira to win to nil;0
180;Football;1072896;Korona Kielce to win to nil;0
180;Football;1072895;Total Goals by Korona Kielce;0
180;Football;1072894;Wisła Płock to win to nil;0
180;Football;1072893;Wisła Płock To Score - 1st Half;0
180;Football;1072892;Korona Kielce to win both halves;0
180;Football;1072891;Wisła Płock to Score in both halves;0
180;Football;1072890;Korona Kielce to win at least one half;0
180;Football;1072889;Osijek to win at least one half;0
180;Football;1072888;Osijek to win to nil;0
180;Football;1072887;Rijeka to win both halves;0
180;Football;1072886;Rijeka to win and both teams to score;0
180;Football;1072885;Osijek to win and both teams to score;0
180;Football;1072884;Osijek to Score in both halves;0
180;Football;1072883;Rijeka to Score in both halves;0
180;Football;1072882;Rijeka to win to nil;0
180;Football;1072881;Total Goals by Osijek Odd/Even;0
180;Football;1072880;Rijeka to win at least one half;0
180;Football;1072879;Osijek to win both halves;0
180;Football;1072878;Total Goals by Osijek;0
180;Football;1072877;Total Goals by Rijeka;0
180;Football;1072876;Total Goals by Rijeka Odd/Even;0
180;Football;1072875;AaB Aalborg to win to nil;0
180;Football;1072874;Esbjerg to score first and win the match;0
180;Football;1072873;AaB Aalborg to win both halves;0
180;Football;1072872;AaB Aalborg To Score - 1st Half;0
180;Football;1072871;Esbjerg to win after being a goal behind;0
180;Football;1072870;Esbjerg to Score in both halves;0
180;Football;1072869;AaB Aalborg to win and both teams to score;0
180;Football;1072868;Esbjerg to win and both teams to score;0
180;Football;1072867;AaB Aalborg to win at least one half;0
180;Football;1072866;AaB Aalborg to score first and win the match;0
180;Football;1072865;AaB Aalborg to win after being a goal behind;0
180;Football;1072864;Esbjerg to win both halves;0
180;Football;1072863;Total Goals by Esbjerg;0
180;Football;1072862;Esbjerg To Score - 1st Half;0
180;Football;1072861;Total Goals by AaB Aalborg;0
180;Football;1072860;Esbjerg to win to nil;0
180;Football;1072859;AaB Aalborg to Score in both halves;0
180;Football;1072858;Total Goals by AaB Aalborg Odd/Even;0
180;Football;1072857;Total Goals by Esbjerg Odd/Even;0
180;Football;1072856;Esbjerg to win at least one half;0
180;Football;1072855;Total Goals by Arka Gdynia;0
180;Football;1072854;Total Goals by Lechia Gdańsk Odd/Even;0
180;Football;1072853;Lechia Gdańsk to win to nil;0
180;Football;1072852;Total Goals by Arka Gdynia Odd/Even;0
180;Football;1072851;Arka Gdynia to win both halves;0
180;Football;1072850;Arka Gdynia to Score in both halves;0
180;Football;1072849;Lechia Gdańsk to win and both teams to score;0
180;Football;1072848;Lechia Gdańsk To Score - 1st Half;0
180;Football;1072847;Arka Gdynia to win at least one half;0
180;Football;1072846;Lechia Gdańsk to win at least one half;0
180;Football;1072845;Arka Gdynia To Score - 1st Half;0
180;Football;1072844;Lechia Gdańsk to Score in both halves;0
180;Football;1072843;Arka Gdynia to win and both teams to score;0
180;Football;1072842;Total Goals by Lechia Gdańsk;0
180;Football;1072841;Arka Gdynia to win to nil;0
180;Football;1072840;Lechia Gdańsk to win both halves;0
180;Football;1072839;Jagiellonia Białystok to win at least one half;0
180;Football;1072838;Cracovia Kraków to win at least one half;0
180;Football;1072837;Cracovia Kraków To Score - 1st Half;0
180;Football;1072836;Jagiellonia Białystok to win to nil;0
180;Football;1072835;Cracovia Kraków to win both halves;0
180;Football;1072834;Cracovia Kraków to win to nil;0
180;Football;1072833;Cracovia Kraków to Score in both halves;0
180;Football;1072832;Jagiellonia Białystok to win and both teams to score;0
180;Football;1072831;Jagiellonia Białystok To Score - 1st Half;0
180;Football;1072830;Total Goals by Jagiellonia Białystok Odd/Even;0
180;Football;1072829;Jagiellonia Białystok to Score in both halves;0
180;Football;1072828;Total Goals by Jagiellonia Białystok;0
